Week,TargetSubnet,TargetIP,Connections,Outbound,Inbound,TotalBytes,SourceIPs,SourcePorts,TargetPorts,Difference,Color
Apr 2020,38,45,10553,11672004367,1433236834,13105241201,1649,8136,1,10238767533,Out > In
Apr 2020,38,47,3,86370,427058,513428,3,3,2,340688,In > Out
Apr 2020,38,49,25676,7076486411,654483193,7730969604,3,12015,2,6422003218,Out > In
Apr 2020,38,50,2,92149,151142,243291,1,2,1,58993,In > Out
Apr 2020,38,51,3,269673,362203,631876,2,3,1,92530,In > Out
Apr 2020,38,53,1,58191,100375,158566,1,1,1,42184,In > Out
Apr 2020,38,54,1,58536,83269,141805,1,1,1,24733,In > Out
Apr 2020,38,55,11,1164192,265653,1429845,7,11,2,898539,Out > In
Apr 2020,38,56,14,1253231,529146,1782377,5,14,1,724085,Out > In
Apr 2020,4,105,11,4920989,184401,5105390,5,11,1,4736588,Out > In
Apr 2020,4,106,74,2274073293,123764051,2397837344,23,72,20,2150309242,Out > In
Apr 2020,4,11,2,240827,10821487,11062314,1,2,1,10580660,In > Out
Apr 2020,4,14,6,4485561,103824501,108310062,4,2,6,99338940,In > Out
Apr 2020,4,15,10,121074429,5877390,126951819,2,7,5,115197039,Out > In
Apr 2020,4,17,1,500968,8599889,9100857,1,1,1,8098921,In > Out
Apr 2020,43,4,30,28365488,2334273,30699761,3,30,1,26031215,Out > In
Apr 2020,44,26,13,30608268,6954150505,6984758773,6,6,6,6923542237,In > Out
Apr 2020,45,161,271,3873071589,6094102101,9967173690,230,211,39,2221030512,In > Out
Apr 2020,46,12,5,43665129,76428846,120093975,5,5,2,32763717,In > Out
Apr 2020,46,151,9,65463804,105480598,170944402,9,8,9,40016794,In > Out
Apr 2020,46,215,45,1106495296,5897699357,7004194653,38,30,45,4791204061,In > Out
Apr 2020,46,22,8,6740744,9440677,16181421,8,4,5,2699933,In > Out
Apr 2020,46,220,6,198313652,518457277,716770929,6,6,6,320143625,In > Out
Apr 2020,46,34,377,3108936784,521704013,3630640797,315,335,18,2587232771,Out > In
Apr 2020,46,44,66,1526672050,84261783100,85788455150,19,66,20,82735111050,In > Out
Apr 2020,46,79,4,13556514,19179456,32735970,4,4,3,5622942,In > Out
Apr 2020,48,171,72,32580564,28579646,61160210,15,11,2,4000918,Out > In
Apr 2020,49,113,61,735289400,2758250988,3493540388,10,4,53,2022961588,In > Out
Apr 2020,49,114,44,14400975,124921836,139322811,7,6,42,110520861,In > Out
Apr 2020,49,115,35,10216584,1761278,11977862,3,1,34,8455306,Out > In
Apr 2020,49,116,16,787055270,16862532,803917802,4,9,16,770192738,Out > In
Apr 2020,49,117,52,60164167,305517397,365681564,4,3,46,245353230,In > Out
Apr 2020,49,118,41,50410222,183108844,233519066,6,4,40,132698622,In > Out
Apr 2020,49,119,38,6753902,26453259,33207161,3,2,32,19699357,In > Out
Apr 2020,49,120,139,1626829173,901483688,2528312861,9,6,139,725345485,Out > In
Apr 2020,49,121,61,30122211,228925938,259048149,4,3,60,198803727,In > Out
Apr 2020,49,122,34,1117373201,1870816251,2988189452,13,4,34,753443050,In > Out
Apr 2020,49,123,53,449907210,1318161882,1768069092,9,4,51,868254672,In > Out
Apr 2020,49,124,66,1449539591,410390633,1859930224,10,22,65,1039148958,Out > In
Apr 2020,49,212,9,2041691653,1104735865,3146427518,7,9,1,936955788,Out > In
Apr 2020,49,244,3,539040,176148,715188,1,1,1,362892,Out > In
Apr 2020,5,103,48,137274779,40271989,177546768,2,48,1,97002790,Out > In
Apr 2020,5,16,1378,4984186117,2666683961,7650870078,193,1322,1,2317502156,Out > In
Apr 2020,5,17,4,4811591,762623,5574214,3,4,1,4048968,Out > In
Apr 2020,5,19,359,309543633,633745675,943289308,72,352,1,324202042,In > Out
Apr 2020,5,22,97,10657338416,2786712505,13444050921,5,97,1,7870625911,Out > In
Apr 2020,5,23,1,114347,74612,188959,1,1,1,39735,Out > In
Apr 2020,5,25,20,11152905,4364253,15517158,5,18,1,6788652,Out > In
Apr 2020,5,27,59,76770619,68375731,145146350,18,56,1,8394888,Out > In
Apr 2020,50,52,6,111499261,60542999,172042260,3,6,1,50956262,Out > In
Apr 2020,51,10,37,3279068,5374560,8653628,7,37,1,2095492,In > Out
Apr 2020,51,103,1,2400,145143,147543,1,1,1,142743,In > Out
Apr 2020,51,151,12,1694220906,22878105,1717099011,2,12,12,1671342801,Out > In
Apr 2020,51,152,4,468896475,191641582,660538057,3,2,4,277254893,Out > In
Apr 2020,51,154,12,4273364,988749796,993023160,1,12,12,984476432,In > Out
Apr 2020,51,182,715,3197894228,75109195,3273003423,239,710,14,3122785033,Out > In
Apr 2020,51,202,2,478002,10052996,10530998,1,2,1,9574994,In > Out
